OCCUPATION_ID,FMAIN_ID,SOURCE_YEAR,SOURCE,AGE,GENDER,OCCUPATION,SCHOOL,STATUS,LITERACY,VOTER,ESTATE,REAL_ESTATE,ORIG_TOWN,ORIG_STATE,ORIG_COUNTRY,REMARKS
5979,2825,1835,BD,,,Laborer,,,,,,,,,,
5981,2827,1843,BD,,,Laborer,,,,,,,,,,
5995,2839,1823,BD,,,Laborer,,,,,,,,,,
6012,2851,1842,BD,,,Laborer,,,,,,,,,,
6033,2866,1852,BD,,,Laborer,,,,,,,,,,
6041,2870,1823,BD,,,Laborer,,,,,,,,,,
6061,2884,1835,BD,,,Laborer,,,,,,,,,,
6084,2901,1849,BD,,,Laborer,,,,,,,,,,
6086,2901,1851,BD,,,Laborer,,,,,,,,,,
6104,2914,1825,BD,,,Laborer,,,,,,,,,,
6106,2916,1845,BD,,,Laborer,,,,,,,,,,
6119,2923,1823,BD,,,Laborer,,,,,,,,,,
6133,2936,1825,BD,,,Laborer,,,,,,,,,,
6151,2947,1863,BD,,,Laborer,,,,,,,,,,
6186,2973,1843,BD,,,Laborer,,,,,,,,,,
6200,2985,1849,BD,,,Laborer,,,,,,,,,,
6203,2986,1861,BD,,,Laborer,,,,,,,,,,
6246,3021,1822,BD,,,Laborer,,,,,,,,,,
6254,3024,1863,BD,,,Laborer,,,,,,,,,,
6256,3026,1834,BD,,,Laborer,,,,,,,,,,
6278,3039,1850,BD,,,Laborer,,,,,,,,,,
6279,3039,1858,BD,,,Laborer,,,,,,,,,,
6358,3097,1825,BD,,,Laborer,,,,,,,,,,
6361,3100,1822,BD,,,Laborer,,,,,,,,,,
6376,3108,1860,BD,,,Laborer,,,,,,,,,,
6387,3119,1853,BD,,,Laborer,,,,,,,,,,
6405,3128,1850,BD,,,Laborer,,,,,,,,,,
6416,3137,1840,BD,,,Laborer,,,,,,,,,,
6427,3145,1849,BD,,,Laborer,,,,,,,,,,
6449,3160,1846,BD,,,Laborer,,,,,,,,,,
6450,3161,1827,BD,,,Laborer,,,,,,,,,,
6474,3179,1822,BD,,,Laborer,,,,,,,,,,
6508,3204,1923,BD,,,Laborer,,,,,,,,,,
6521,3213,1822,BD,,,Laborer,,,,,,,,,,
6541,3227,1834,BD,,,Laborer,,,,,,,,,,
6547,3232,1834,BD,,,Laborer,,,,,,,,,,
6550,3232,1843,BD,,,Laborer,,,,,,,,,,
6553,3233,1855,BD,,,Laborer,,,,,,,,,,
6560,3239,1841,BD,,,Laborer,,,,,,,,,,
6568,3243,1840,BD,,,Laborer,,,,,,,,,,
6570,3244,1840,BD,,,Laborer,,,,,,,,,,
6580,3252,1828,BD,,,Laborer,,,,,,,,,,
6607,3274,1843,BD,,,Laborer,,,,,,,,,,
6609,3276,1825,BD,,,Laborer,,,,,,,,,,
6621,3284,1841,BD,,,Laborer,,,,,,,,,,
6627,3289,1834,BD,,,Laborer,,,,,,,,,,
6628,3289,1840,BD,,,Laborer,,,,,,,,,,
6642,3300,1846,BD,,,Laborer,,,,,,,,,,
6651,3307,1840,BD,,,Laborer,,,,,,,,,,
6665,3320,1860,BD,,,Laborer,,,,,,,,,,
6676,3327,1860,BD,,,Laborer,,,,,,,,,,
6684,3332,1823,BD,,,Laborer,,,,,,,,,,
6700,3344,1822,BD,,,Laborer,,,,,,,,,,
6729,3364,1835,BD,,,Laborer,,,,,,,,,,
6744,3376,1849,BD,,,Laborer,,,,,,,,,,
6750,3380,1825,BD,,,Laborer,,,,,,,,,,
6759,3385,1826,BD,,,Laborer,,,,,,,,,,
6767,3389,1833,BD,,,Laborer,,,,,,,,,,
6772,3391,1822,BD,,,Laborer,,,,,,,,,,
6773,3392,1822,BD,,,Laborer,,,,,,,,,,
6775,3393,1857,BD,,,Laborer,,,,,,,,,,
6809,3421,1858,BD,,,Laborer,,,,,,,,,,
6810,3422,1841,BD,,,Laborer,,,,,,,,,,
6819,3428,1843,BD,,,Laborer,,,,,,,,,,
6850,3449,1847,BD,,,Laborer,,,,,,,,,,
6886,3476,1840,BD,,,Laborer,,,,,,,,,,
6888,3478,1843,BD,,,Laborer,,,,,,,,,,
6889,3479,1845,BD,,,Laborer,,,,,,,,,,
6891,3481,1823,BD,,,Laborer,,,,,,,,,,
6956,3534,1846,BD,,,Laborer,,,,,,,,,,
6972,3543,1849,BD,,,Laborer,,,,,,,,,,
6982,3550,1843,BD,,,Laborer,,,,,,,,,,
6985,3553,1850,BD,,,Laborer,,,,,,,,,,
6986,3553,1854,BD,,,Laborer,,,,,,,,,,
7026,3587,1841,BD,,,Laborer,,,,,,,,,,
7027,3587,1847,BD,,,Laborer,,,,,,,,,,
7041,3599,1822,BD,,,Laborer,,,,,,,,,,
7042,3600,1826,BD,,,Laborer,,,,,,,,,,
7043,3600,1848,BD,,,Laborer,,,,,,,,,,
7064,3612,1846,BD,,,Laborer,,,,,,,,,,
7070,3615,1847,BD,,,Laborer,,,,,,,,,,
7078,3622,1850,BD,,,Laborer,,,,,,,,,,
7082,3626,1822,BD,,,Laborer,,,,,,,,,,
7111,3649,1822,BD,,,Laborer,,,,,,,,,,
7114,3651,1839,BD,,,Laborer,,,,,,,,,,
7115,3651,1848,BD,,,Laborer,,,,,,,,,,
7119,3655,1843,BD,,,Laborer,,,,,,,,,,
7121,3657,1843,BD,,,Laborer,,,,,,,,,,
7129,3664,1840,BD,,,Laborer,,,,,,,,,,
7130,3665,1840,BD,,,Laborer,,,,,,,,,,
7149,3683,1850,BD,,,Laborer,,,,,,,,,,
7156,3690,1860,BD,,,Laborer,,,,,,,,,,
7160,3694,1829,BD,,,Laborer,,,,,,,,,,
7166,3700,1822,BD,,,Laborer,,,,,,,,,,
7175,3706,1847,BD,,,Laborer,,,,,,,,,,
7176,3708,1826,BD,,,Laborer,,,,,,,,,,
7179,3664,1850,BD,,,Laborer,,,,,,,,,,
7195,3719,1843,BD,,,Laborer,,,,,,,,,,
7218,3738,1825,BD,,,Laborer,,,,,,,,,,
7223,3743,1825,BD,,,Laborer,,,,,,,,,,
7228,3747,1838,BD,,,Laborer,,,,,,,,,,
7229,3748,1826,BD,,,Laborer,,,,,,,,,,
7242,3759,1825,BD,,,Laborer,,,,,,,,,,
7245,3761,1846,BD,,,Laborer,,,,,,,,,,
7263,3776,1823,BD,,,Laborer,,,,,,,,,,
7274,3786,1822,BD,,,Laborer,,,,,,,,,,
7278,3790,1825,BD,,,Laborer,,,,,,,,,,
7297,3807,1840,BD,,,Laborer,,,,,,,,,,
7310,3817,1839,BD,,,Laborer,,,,,,,,,,
7311,3817,1851,BD,,,Laborer,,,,,,,,,,
7314,3820,1848,BD,,,Laborer,,,,,,,,,,
7315,3820,1851,BD,,,Laborer,,,,,,,,,,
7316,3821,1822,BD,,,Laborer,,,,,,,,,,
7328,3833,1833,BD,,,Laborer,,,,,,,,,,
7331,3836,1846,BD,,,Laborer,,,,,,,,,,
7335,3840,1827,BD,,,Laborer,,,,,,,,,,
7337,3841,1825,BD,,,Laborer,,,,,,,,,,
7340,3844,1840,BD,,,Laborer,,,,,,,,,,
7341,3845,1826,BD,,,Laborer,,,,,,,,,,
7346,3847,1839,BD,,,Laborer,,,,,,,,,,
7376,3875,1834,BD,,,Laborer,,,,,,,,,,
7379,3878,1859,BD,,,Laborer,,,,,,,,,,
7384,3882,1840,BD,,,Laborer,,,,,,,,,,
7385,3882,1848,BD,,,Laborer,,,,,,,,,,
7389,3885,1857,BD,,,Laborer,,,,,,,,,,
7395,3890,1840,BD,,,Laborer,,,,,,,,,,
7403,3898,1822,BD,,,Laborer,,,,,,,,,,
7405,3898,1849,BD,,,Laborer,,,,,,,,,,
7412,3904,1826,BD,,,Laborer,,,,,,,,,,
7413,3905,1825,BD,,,Laborer,,,,,,,,,,
7422,3911,1853,BD,,,Laborer,,,,,,,,,,
7450,3932,1825,BD,,,Laborer,,,,,,,,,,
7452,3934,1825,BD,,,Laborer,,,,,,,,,,
7455,3937,1840,BD,,,Laborer,,,,,,,,,,
7462,3943,1833,BD,,,Laborer,,,,,,,,,,
7467,3946,1822,BD,,,Laborer,,,,,,,,,,
7472,3949,1849,BD,,,Laborer,,,,,,,,,,
7477,3954,1860,BD,,,Laborer,,,,,,,,,,
7489,3965,1825,BD,,,Laborer,,,,,,,,,,
7505,3979,1841,BD,,,Laborer,,,,,,,,,,
7519,3989,1850,BD,,,Laborer,,,,,,,,,,
7524,3992,1850,BD,,,Laborer,,,,,,,,,,
7546,4013,1825,BD,,,Laborer,,,,,,,,,,
7559,4026,1845,BD,,,Laborer,,,,,,,,,,
7576,4043,1825,BD,,,Laborer,,,,,,,,,,
7588,4051,1828,BD,,,Laborer,,,,,,,,,,
7600,4058,1823,BD,,,Laborer,,,,,,,,,,
7603,4060,1825,BD,,,Laborer,,,,,,,,,,
7606,4043,1850,BD,,,Laborer,,,,,,,,,,
7611,4062,1849,BD,,,Laborer,,,,,,,,,,
7639,4085,1846,BD,,,Laborer,,,,,,,,,,
7640,4085,1863,BD,,,Laborer,,,,,,,,,,
7643,4087,1829,BD,,,Laborer,,,,,,,,,,
7644,4087,1841,BD,,,Laborer,,,,,,,,,,
7680,4108,1834,BD,,,Laborer,,,,,,,,,,
7709,4131,1860,BD,,,Laborer,,,,,,,,,,
7711,4133,1852,BD,,,Laborer,,,,,,,,,,
7718,4139,1825,BD,,,Laborer,,,,,,,,,,
7724,4144,1849,BD,,,Laborer,,,,,,,,,,
7725,4144,1863,BD,,,Laborer,,,,,,,,,,
7744,4158,1849,BD,,,Laborer,,,,,,,,,,
7750,4163,1851,BD,,,Laborer,,,,,,,,,,
7760,4171,1826,BD,,,Laborer,,,,,,,,,,
7762,4172,1822,BD,,,Laborer,,,,,,,,,,
7773,4180,1829,BD,,,Laborer,,,,,,,,,,
7790,4193,1828,BD,,,Laborer,,,,,,,,,,
7796,4198,1846,BD,,,Laborer,,,,,,,,,,
7798,4199,1846,BD,,,Laborer,,,,,,,,,,
7813,4212,1823,BD,,,Laborer,,,,,,,,,,
7829,4223,1827,BD,,,Laborer,,,,,,,,,,
7830,4223,1840,BD,,,Laborer,,,,,,,,,,
7836,4229,1846,BD,,,Laborer,,,,,,,,,,
7855,4242,1840,BD,,,Laborer,,,,,,,,,,
7869,4253,1847,BD,,,Laborer,,,,,,,,,,
7872,4256,1845,BD,,,Laborer,,,,,,,,,,
7881,4263,1839,BD,,,Laborer,,,,,,,,,,
7923,4293,1851,BD,,,Laborer,,,,,,,,,,
7929,4297,1835,BD,,,Laborer,,,,,,,,,,
7931,4299,1827,BD,,,Laborer,,,,,,,,,,
7932,4300,1822,BD,,,Laborer,,,,,,,,,,
7935,4303,1823,BD,,,Laborer,,,,,,,,,,
7939,4306,1823,BD,,,Laborer,,,,,,,,,,
7949,4314,1825,BD,,,Laborer,,,,,,,,,,
7951,4315,1825,BD,,,Laborer,,,,,,,,,,
7953,4317,1847,BD,,,Laborer,,,,,,,,,,
7954,4318,1850,BD,,,Laborer,,,,,,,,,,
7982,4345,1822,BD,,,Laborer,,,,,,,,,,
7990,4353,1831,BD,,,Laborer,,,,,,,,,,
8015,4374,1831,BD,,,Laborer,,,,,,,,,,
8020,4378,1834,BD,,,Laborer,,,,,,,,,,
8024,4381,1863,BD,,,Laborer,,,,,,,,,,
8053,4395,1849,BD,,,Laborer,,,,,,,,,,
8071,4420,1822,BD,,,Laborer,,,,,,,,,,
8090,4436,1852,BD,,,Laborer,,,,,,,,,,
8093,4439,1825,BD,,,Laborer,,,,,,,,,,
8101,4445,1854,BD,,,Laborer,,,,,,,,,,
8106,4448,1845,BD,,,Laborer,,,,,,,,,,
8125,4459,1856,BD,,,Laborer,,,,,,,,,,
8135,4467,1829,BD,,,Laborer,,,,,,,,,,
8137,4469,1862,BD,,,Laborer,,,,,,,,,,
8143,4474,1840,BD,,,Laborer,,,,,,,,,,
8159,4485,1843,BD,,,Laborer,,,,,,,,,,
8160,4486,1838,BD,,,Laborer,,,,,,,,,,
8186,4506,1835,BD,,,Laborer,,,,,,,,,,
8193,4511,1823,BD,,,Laborer,,,,,,,,,,
8217,4529,1858,BD,,,Laborer,,,,,,,,,,
8218,4530,1845,BD,,,Laborer,,,,,,,,,,
8229,4537,1846,BD,,,Laborer,,,,,,,,,,
8235,4543,1839,BD,,,Laborer,,,,,,,,,,
8244,4551,1849,BD,,,Laborer,,,,,,,,,,
8257,4560,1823,BD,,,Laborer,,,,,,,,,,
8272,4574,1849,BD,,,Laborer,,,,,,,,,,
8284,4584,1841,BD,,,Laborer,,,,,,,,,,
8286,4586,1840,BD,,,Laborer,,,,,,,,,,
8288,4588,1860,BD,,,Laborer,,,,,,,,,,
8302,4602,1828,BD,,,Laborer,,,,,,,,,,
8308,4606,1854,BD,,,Laborer,,,,,,,,,,
8347,4637,1844,BD,,,Laborer,,,,,,,,,,
8406,4689,1837,BD,,,Laborer,,,,,,,,,,
8407,4689,1840,BD,,,Laborer,,,,,,,,,,
8431,4712,1860,BD,,,Laborer,,,,,,,,,,
8448,4717,1849,BD,,,Laborer,,,,,,,,,,
8466,4729,1822,BD,,,Laborer,,,,,,,,,,
8482,4742,1822,BD,,,Laborer,,,,,,,,,,
8520,4774,1842,BD,,,Laborer,,,,,,,,,,
8521,4775,1834,BD,,,Laborer,,,,,,,,,,
8539,4788,1825,BD,,,Laborer,,,,,,,,,,
8540,4788,1853,BD,,,Laborer,,,,,,,,,,
8552,4796,1825,BD,,,Laborer,,,,,,,,,,
8568,4811,1834,BD,,,Laborer,,,,,,,,,,
8571,4814,1834,BD,,,Laborer,,,,,,,,,,
8576,4816,1853,BD,,,Laborer,,,,,,,,,,
8592,4830,1826,BD,,,Laborer,,,,,,,,,,
8596,4834,1822,BD,,,Laborer,,,,,,,,,,
8707,4925,1822,BD,,,Laborer,,,,,,,,,,
8722,4937,1825,BD,,,Laborer,,,,,,,,,,
8746,4957,1843,BD,,,Laborer,,,,,,,,,,
8749,4958,1858,BD,,,Laborer,,,,,,,,,,
8750,4958,1861,BD,,,Laborer,,,,,,,,,,
8805,4998,1860,BD,,,Laborer,,,,,,,,,,
8813,5004,1847,BD,,,Laborer,,,,,,,,,,
8819,5008,1827,BD,,,Laborer,,,,,,,,,,
8828,5015,1827,BD,,,Laborer,,,,,,,,,,
8836,5019,1838,BD,,,Laborer,,,,,,,,,,
8864,5044,1825,BD,,,Laborer,,,,,,,,,,
8865,5044,1828,BD,,,Laborer,,,,,,,,,,
8869,5046,1849,BD,,,Laborer,,,,,,,,,,
8893,5065,1851,BD,,,Laborer,,,,,,,,,,
8944,5107,1822,BD,,,Laborer,,,,,,,,,,
8946,5107,1841,BD,,,Laborer,,,,,,,,,,
8968,5127,1850,BD,,,Laborer,,,,,,,,,,
8972,5130,1860,BD,,,Laborer,,,,,,,,,,
8997,5146,1855,BD,,,Laborer,,,,,,,,,,
9005,5151,1840,BD,,,Laborer,,,,,,,,,,
9094,2147,1850,BD,,,Laborer,,,,,,,,,,
9275,1672,1860,BD,,,Laborer,,,,,,,,,,
9311,4256,1862,BD,,,Laborer,,,,,,,,,,
9359,1992,1862,BD,,,Laborer,,,,,,,,,,
9389,1815,1861,BD,,,Laborer,,,,,,,,,,
9454,1296,1864,BD,,,Laborer,,,,,,,,,,
9466,1212,1863,BD,,,Laborer,,,,,,,,,,
9517,4520,1860,BD,,,Laborer,,,,,,,,,,
9529,1289,1864,BD,,,Laborer,,,,,,,,,,
9542,2283,1860,BD,,,Laborer,,,,,,,,,,
9545,2484,1856,BD,,,Laborer,,,,,,,,,,
9562,1183,1860,BD,,,Laborer,,,,,,,,,,
9585,2447,1861,BD,,,Laborer,,,,,,,,,,
9724,3262,1861,BD,,,Laborer,,,,,,,,,,
9772,3943,1860,BD,,,Laborer,,,,,,,,,,
9802,4117,1860,BD,,,Laborer,,,,,,,,,,
9839,3881,1856,BD,,,Laborer,,,,,,,,,,
9848,3922,1857,BD,,,Laborer,,,,,,,,,,
9878,4310,1863,BD,,,Laborer,,,,,,,,,,
9923,1916,1863,BD,,,Laborer,,,,,,,,,,
9924,4561,1855,BD,,,Laborer,,,,,,,,,,
9937,3345,1856,BD,,,Laborer,,,,,,,,,,
9942,3094,1863,BD,,,Laborer,,,,,,,,,,
9989,4430,1862,BD,,,Laborer,,,,,,,,,,
10009,2971,1861,BD,,,Laborer,,,,,,,,,,
10021,3508,1860,BD,,,Laborer,,,,,,,,,,
10072,5136,1863,BD,,,Laborer,,,,,,,,,,
10086,5146,1861,BD,,,Laborer,,,,,,,,,,
10114,4065,1862,BD,,,Laborer,,,,,,,,,,
10119,1247,1861,BD,,,Laborer,,,,,,,,,,
10161,1174,1861,BD,,,Laborer,,,,,,,,,,
10165,3848,1860,BD,,,Laborer,,,,,,,,,,
10167,2985,1862,BD,,,Laborer,,,,,,,,,,
10170,4570,1856,BD,,,Laborer,,,,,,,,,,
10173,2427,1860,BD,,,Laborer,,,,,,,,,,
10176,1696,1860,BD,,,Laborer,,,,,,,,,,
10180,3393,1862,BD,,,Laborer,,,,,,,,,,
10217,2257,1861,BD,,,Laborer,,,,,,,,,,
10229,4529,1863,BD,,,Laborer,,,,,,,,,,
10276,1595,1858,BD,,,Laborer,,,,,,,,,,
10291,3252,1857,BD,,,Laborer,,,,,,,,,,
10319,3216,1860,BD,,,Laborer,,,,,,,,,,
10340,2314,1825,BD,,,Laborer,,,,,,,,,,
10343,2313,1828,BD,,,Laborer,,,,,,,,,,
10348,1997,1837,BD,,,Laborer,,,,,,,,,,
10351,1847,1829,BD,,,Laborer,,,,,,,,,,
10352,1835,1829,BD,,,Laborer,,,,,,,,,,
10353,1758,1823,BD,,,Laborer,,,,,,,,,,
10354,1758,1826,BD,,,Laborer,,,,,,,,,,
10358,1088,1850,BD,,,Laborer,,,,,,,,,,
10359,1063,1848,BD,,,Laborer,,,,,,,,,,
10360,1063,1861,BD,,,Laborer,,,,,,,,,,
10369,3585,1846,BD,,,Laborer,,,,,,,,,,
10375,3443,1848,BD,,,Laborer,,,,,,,,,,
10386,3378,1853,BD,,,Laborer,,,,,,,,,,
10389,3108,1862,BD,,,Laborer,,,,,,,,,,
10393,2884,1858,BD,,,Laborer,,,,,,,,,,
10394,2721,1850,BD,,,Laborer,,,,,,,,,,
10400,2429,1822,BD,,,Laborer,,,,,,,,,,
10401,2430,1822,BD,,,Laborer,,,,,,,,,,
10402,2243,1826,BD,,,Laborer,,,,,,,,,,
10405,2420,1863,BD,,,Laborer,,,,,,,,,,
10406,1644,1851,BD,,,Laborer,,,,,,,,,,
10413,5340,1840,BD,,,Laborer,,,,,,,,,,
10415,5340,1851,BD,,,Laborer,,,,,,,,,,
10417,5340,1865,BD,,,Laborer,,,,,,,,,,
10433,5695,1859,BD,,,Laborer,,,,,,,,,,
10434,5695,1862,BD,,,Laborer,,,,,,,,,,
10441,5923,1838,BD,,,Laborer,,,,,,,,,,
10447,5925,1851,BD,,,Laborer,,,,,,,,,,
10458,5928,1834,BD,,,Laborer,,,,,,,,,,
10459,5928,1839,BD,,,Laborer,,,,,,,,,,
10468,5928,1846,BD,,,Laborer,,,,,,,,,,
10470,5930,1845,BD,,,Laborer,,,,,,,,,,
10472,5932,1842,BD,,,Laborer,,,,,,,,,,
10473,5932,1848,BD,,,Laborer,,,,,,,,,,
10474,5932,1852,BD,,,Laborer,,,,,,,,,,
10487,4318,1863,BD,,,Laborer,,,,,,,,,,
10490,4322,1853,BD,,,Laborer,,,,,,,,,,
10530,5675,1861,BD,,,Laborer,,,,,,,,,,
10541,3378,1855,BD,,,Laborer,,,,,,,,,,
10545,4715,1835,BD,,,Laborer,,,,,,,,,,
10546,4715,1841,BD,,,Laborer,,,,,,,,,,
10547,4714,1860,BD,,,Laborer,,,,,,,,,,
8,6,1825,BD,,M,Laborer,,,,,,,,,,
28,12,1825,BD,,M,Laborer,,,,,,,,,,
29,12,1826,BD,,M,Laborer,,,,,,,,,,
30,13,1822,BD,,M,Laborer,,,,,,,,,,
31,13,1825,BD,,M,Laborer,,,,,,,,,,
33,14,1859,BD,,M,Laborer,,,,,,,,,,
34,14,1862,BD,,M,Laborer,,,,,,,,,,
50,16,1849,BD,,M,Laborer,,,,,,,,,,
56,18,1844,BD,,M,Laborer,,,,,,,,,,
59,18,1857,BD,,M,Laborer,,,,,,,,,,
61,18,1861,BD,,M,Laborer,,,,,,,,,,
127,32,1841,BD,,M,Laborer,,,,,,,,,,
128,32,1843,BD,,M,Laborer,,,,,,,,,,
143,37,1856,BD,,M,Laborer,,,,,,,,,,
144,37,1858,BD,,M,Laborer,,,,,,,,,,
147,39,1825,BD,,M,Laborer,,,,,,,,,,
148,39,1828,BD,,M,Laborer,,,,,,,,,,
151,40,1829,BD,,M,Laborer,,,,,,,,,,
154,43,1821,BD,,M,Laborer,,,,,,,,,,
155,43,1822,BD,,M,Laborer,,,,,,,,,,
194,59,1856,BD,,M,Laborer,,,,,,,,,,
234,71,1828,BD,,M,Laborer,,,,,,,,,,
244,77,1825,BD,,M,Laborer,,,,,,,,,,
245,77,1826,BD,,M,Laborer,,,,,,,,,,
270,82,1821,BD,,M,Laborer,,,,,,,,,,
271,82,1841,BD,,M,Laborer,,,,,,,,,,
285,86,1860,BD,,M,Laborer,,,,,,,,,,
287,86,1862,BD,,M,Laborer,,,,,,,,,,
298,90,1860,BD,,M,Laborer,,,,,,,,,,
417,130,1827,BD,,M,Laborer,,,,,,,,,,
418,131,1827,BD,,M,Laborer,,,,,,,,,,
424,137,1846,BD,,M,Laborer,,,,,,,,,,
434,139,1848,BD,,M,Laborer,,,,,,,,,,
459,148,1820,BD,,M,Laborer,,,,,,,,,,
460,148,1821,BD,,M,Laborer,,,,,,,,,,
472,155,1821,BD,,M,Laborer,,,,,,,,,,
485,160,1823,BD,,M,Laborer,,,,,,,,,,
499,166,1848,BD,,M,Laborer,,,,,,,,,,
500,166,1849,BD,,M,Laborer,,,,,,,,,,
531,178,1825,BD,,M,Laborer,,,,,,,,,,
649,197,1856,BD,,M,Laborer,,,,,,,,,,
695,212,1821,BD,,M,Laborer,,,,,,,,,,
696,212,1823,BD,,M,Laborer,,,,,,,,,,
715,215,1836,BD,,M,Laborer,,,,,,,,,,
716,215,1840,BD,,M,Laborer,,,,,,,,,,
736,225,1821,BD,,M,Laborer,,,,,,,,,,
737,225,1828,BD,,M,Laborer,,,,,,,,,,
779,233,1826,BD,,M,Laborer,,,,,,,,,,
787,239,1825,BD,,M,Laborer,,,,,,,,,,
788,239,1830,BD,,M,Laborer,,,,,,,,,,
821,252,1825,BD,,M,Laborer,,,,,,,,,,
822,252,1831,BD,,M,Laborer,,,,,,,,,,
843,255,1821,BD,,M,Laborer,,,,,,,,,,
844,255,1829,BD,,M,Laborer,,,,,,,,,,
851,256,1822,BD,,M,Laborer,,,,,,,,,,
852,256,1829,BD,,M,Laborer,,,,,,,,,,
853,256,1835,BD,,M,Laborer,,,,,,,,,,
877,263,1862,BD,,M,Laborer,,,,,,,,,,
887,268,1831,BD,,M,Laborer,,,,,,,,,,
888,268,1835,BD,,M,Laborer,,,,,,,,,,
889,269,1840,BD,,M,Laborer,,,,,,,,,,
904,275,1859,BD,,M,Laborer,,,,,,,,,,
910,276,1821,BD,,M,Laborer,,,,,,,,,,
955,290,1825,BD,,M,Laborer,,,,,,,,,,
956,290,1827,BD,,M,Laborer,,,,,,,,,,
985,295,1829,BD,,M,Laborer,,,,,,,,,,
988,295,1840,BD,,M,Laborer,,,,,,,,,,
1012,301,1856,BD,,M,Laborer,,,,,,,,,,
1030,306,1860,BD,,M,Laborer,,,,,,,,,,
1031,306,1861,BD,,M,Laborer,,,,,,,,,,
1039,310,1863,BD,,M,Laborer,,,,,,,,,,
1050,313,1860,BD,,M,Laborer,,,,,,,,,,
1064,317,1825,BD,,M,Laborer,,,,,,,,,,
1065,317,1826,BD,,M,Laborer,,,,,,,,,,
1072,321,1842,BD,,M,Laborer,,,,,,,,,,
1073,321,1843,BD,,M,Laborer,,,,,,,,,,
1074,321,1849,BD,,M,Laborer,,,,,,,,,,
1075,321,1850,BD,,M,Laborer,,,,,,,,,,
3,2,1855,BD,,M,Carpenter,,,,,,,,,,
5,4,1835,BD,,F,Cigar maker,,,,,,,,,,
6,5,1823,BD,,M,Seaman,,,,,,,,,,
7,5,1825,BD,,M,Seaman,,,,,,,,,,
9,7,1830,BD,,M,Seaman,,,,,,,,,,
10,8,1857,BD,,M,Comedian,,,,,,,,,,
11,8,1863,BD,,M,Comedian,,,,,,,,,,
19,10,1829,BD,,M,Seaman,,,,,,,,,,
20,10,1837,BD,,M,Seaman,,,,,,,,,,
40,15,1844,BD,,M,Boarding house,,,,,,,,,,
42,15,1851,BD,,M,Boarding house,,,,,,,,,,
52,17,1856,BD,,M,Boarding house,,,,,,,,,,
55,18,1837,BD,,M,Waiter,,,,,,,,,,
57,18,1846,BD,,M,Window cleaner,,,,,,,,,,
58,18,1856,BD,,M,Carpet cleaner,,,,,,,,,,
60,18,1858,BD,,M,Window cleaner,,,,,,,,,,
80,22,1833,BD,,M,Bootblack,,,,,,,,,,
81,22,1834,BD,,M,Bootblack,,,,,,,,,,
82,23,1833,BD,,M,Clothing,,,,,,,,,,
83,23,1834,BD,,M,Cordwainer,,,,,,,,,,
84,23,1841,BD,,M,Housewright,,,,,,,,,,
85,23,1846,BD,,M,Housewright,,,,,,,,,,
95,27,1861,BD,,M,Waiter,,,,,,,,,,
100,29,1863,BD,,M,Lawyer,,,,,,,,,,
113,30,1828,BD,,F,Laundress,,,,,,,,,,
114,30,1829,BD,,F,Laundress,,,,,,,,,,
116,31,1840,BD,,M,Hairdresser,,,,,,,,,,
117,31,1850,BD,,M,Hairdresser,,,,,,,,,,
133,35,1828,BD,,M,Seaman,,,,,,,,,,
134,35,1830,BD,,M,Seaman,,,,,,,,,,
140,36,1848,BD,,M,Clothing,,,,,,,,,,
141,36,1849,BD,,M,Clothing,,,,,,,,,,
146,38,1836,BD,,F,Laundress,,,,,,,,,,
152,41,1845,BD,,M,Seaman,,,,,,,,,,
153,42,1827,BD,,F,Laundress,,,,,,,,,,
156,44,1825,BD,,F,Laundress,,,,,,,,,,
157,45,1846,BD,,M,Seaman,,,,,,,,,,
160,47,1842,BD,,M,Hairdresser,,,,,,,,,,
161,47,1856,BD,,M,Hairdresser,,,,,,,,,,
169,48,1847,BD,,M,Hairdresser,,,,,,,,,,
170,48,1848,BD,,M,Hairdresser,,,,,,,,,,
172,49,1842,BD,,M,Seaman,,,,,,,,,,
174,51,1829,BD,,M,Clothing,,,,,,,,,,
184,57,1856,BD,,M,Seaman,,,,,,,,,,
186,57,1863,BD,,M,Seaman,,,,,,,,,,
195,59,1861,BD,,M,Bootblack,,,,,,,,,,
196,59,1862,BD,,M,Window cleaner,,,,,,,,,,
202,60,1825,BD,,F,Laundress,,,,,,,,,,
203,60,1830,BD,,F,Laundress,,,,,,,,,,
210,63,1829,BD,,F,Laundress,,,,,,,,,,
211,64,1834,BD,,F,Seamstress,,,,,,,,,,
213,65,1837,BD,,M,Seaman,,,,,,,,,,
214,65,1847,BD,,M,Boarding house,,,,,,,,,,
232,71,1820,BD,,M,Hairdresser,,,,,,,,,,
233,71,1825,BD,,M,Hairdresser,,,,,,,,,,
242,76,1860,BD,,M,Waiter,,,,,,,,,,
248,78,1862,BD,,M,Waiter,,,,,,,,,,
250,79,1849,BD,,M,Tailor,,,,,,,,,,
251,79,1863,BD,,M,Tailor,,,,,,,,,,
265,80,1863,BD,,M,Waiter,,,,,,,,,,
278,83,1862,BD,,M,Cook,,,,,,,,,,
279,83,1863,BD,,M,Cook,,,,,,,,,,
289,87,1859,BD,,F,Physician,,,,,,,,,,
290,87,1860,BD,,F,Physician,,,,,,,,,,
292,87,1861,BD,,F,Physician,,,,,,,,,,
